[2026-08-05T16:02:56.947Z] GET http://localhost:5174/src/ui/screens/MageInfo.tsx → 304 (1ms, ?B)
[2026-08-05T16:02:56.947Z] GET http://localhost:5174/src/ui/screens/StageSelect.tsx → 304 (1ms, ?B)
[2026-08-05T16:02:56.947Z] GET http://localhost:5174/src/ui/screens/Title.tsx → 304 (1ms, ?B)
[2026-08-05T16:02:56.947Z] GET http://localhost:5174/src/ui/screens/Shells.tsx → 304 (1ms, ?B)
[2026-08-05T16:02:56.947Z] GET http://localhost:5174/src/data/stage1.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.947Z] GET http://localhost:5174/src/game/sim.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.947Z] GET http://localhost:5174/src/game/path.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.947Z] GET http://localhost:5174/src/render/index.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.947Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=09d1437f → 200 (?ms, -308B)
[2026-08-05T16:02:56.947Z] GET http://localhost:5174/src/state/persist.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/game/layout.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/state/loop.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/state/replay.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/ui/CrashPanel.tsx → 304 (1ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/ui/components/InterwaveOverlay.tsx → 304 (1ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/ui/components/MageCard.tsx → 304 (1ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/ui/components/TopBar.tsx → 304 (1ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/ui/components/TowerPanel.tsx → 304 (1ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/ui/data/mageFixtures.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/data/economy.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/ui/theme/elements.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/ui/data/stageFixtures.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/game/types.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/game/grid.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/game/waves.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/game/towers.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/game/enemies.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/game/rules/elements.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/data/enemies.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/data/mages.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/render/canvas.ts → 304 (3ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/render/crystal.ts → 304 (3ms, ?B)
[2026-08-05T16:02:56.948Z] GET http://localhost:5174/src/render/decals.ts → 304 (3ms, ?B)
[2026-08-05T16:02:56.949Z] GET http://localhost:5174/src/render/entities.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.949Z] GET http://localhost:5174/src/render/field.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.949Z] GET http://localhost:5174/src/render/fx.ts → 304 (2ms, ?B)
[2026-08-05T16:02:56.949Z] GET http://localhost:5174/src/render/glyphs.ts → 304 (3ms, ?B)
[2026-08-05T16:02:56.955Z] GET http://localhost:5174/art/logo-wordmark.png → 304 (?ms, ?B)
[2026-08-05T16:02:56.955Z] GET http://localhost:5174/art/title-hero.png → 304 (?ms, ?B)
